password_len,guesses,log10_guesses,gn_score,top_pattern,comp_score,comp_strong,entropy_bits,entropy_strong,in_training_corpus
8,1640.0,3.214843848047698,1,dictionary:breach,3,False,41.3594000115385,False,True
7,18983.0,4.278364847737689,1,dictionary:breach,2,False,36.18947501009619,False,True
9,6361.0,3.803525395576533,1,dictionary:breach,2,False,42.303957463269825,False,True
9,17295.0,4.237920566350381,1,dictionary:breach,3,False,46.529325012980806,False,True
6,3640.0,3.561101383649056,1,dictionary:breach,2,False,31.019550008653873,False,True
7,30249.0,4.480711021908802,1,dictionary:breach,2,False,36.18947501009619,False,True
6,4165.0,3.6196150057428067,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4293.0,3.6327608884794387,1,dictionary:breach,1,False,28.202638308846552,False,True
7,148.0,2.1702617153949575,0,dictionary:english,1,False,32.90307802698764,False,True
8,4885.0,3.6888645680547922,1,dictionary:breach,3,False,41.3594000115385,False,True
5,4825.0,3.6834973176798114,1,dictionary:breach,2,False,25.84962500721156,False,True
6,9610.0,3.9827233876685457,1,dictionary:breach,2,False,31.019550008653873,False,True
10,426159.0,5.629571664687719,1,dictionary:breach,4,False,59.54196310386875,False,True
8,3565.0,3.5520595341878844,1,dictionary:english,2,False,37.603517745128734,False,True
7,10766.0,4.032054375479669,1,dictionary:breach,1,False,32.90307802698764,False,True
8,5879.0,3.769303460189082,1,dictionary:breach,2,False,37.603517745128734,False,True
8,14195.0,4.152135396861876,1,dictionary:breach,3,False,41.3594000115385,False,True
9,155107.0,5.190631398024909,1,dictionary:breach,2,False,29.89735285398626,False,True
7,3782.0,3.577721524509021,1,dictionary:english,1,False,32.90307802698764,False,True
7,3300.0,3.5185139398778875,1,dictionary:english,2,False,36.18947501009619,False,True
7,15271.0,4.183867477152165,1,dictionary:breach,2,False,36.18947501009619,False,True
6,10215.0,4.0092383709684665,1,dictionary:breach,1,False,19.931568569324174,False,True
8,3295.0,3.517855418930029,1,dictionary:english,2,False,37.603517745128734,False,True
6,3050.0,3.484299839346786,1,dictionary:english,1,False,28.202638308846552,False,True
6,5078.0,3.7056926965377035,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4811.0,3.6822353569025643,1,dictionary:breach,1,False,28.202638308846552,False,True
10,1049.0,3.020775488193558,1,dictionary:breach,4,False,59.54196310386875,False,True
9,1920.0,3.2833012287035497,1,sequence,2,False,29.89735285398626,False,True
6,5207.0,3.7165875776756923,1,dictionary:eff,1,False,28.202638308846552,False,True
5,5222.0,3.717836867486926,1,dictionary:english,1,False,23.502198590705458,False,True
9,18191.0,4.259856573859779,1,dictionary:breach,3,False,46.529325012980806,False,True
8,3200.0,3.5051499783199063,1,repeat,2,False,26.575424759098897,False,True
5,4924.0,3.692318044259279,1,dictionary:breach,1,False,23.502198590705458,False,True
8,15008.0,4.176322821034989,1,dictionary:breach,3,False,41.3594000115385,False,True
9,11075.0,4.044343734895107,1,dictionary:breach,3,False,46.529325012980806,False,True
7,47153.0,4.673509328929092,1,dictionary:breach,2,False,36.18947501009619,False,True
9,8736.0,3.9413126253606623,1,dictionary:breach,3,False,46.529325012980806,False,True
7,49997.0,4.698943945885343,1,dictionary:breach,2,False,36.18947501009619,False,True
8,14138.0,4.1503879773252805,1,dictionary:breach,3,False,41.3594000115385,False,True
10,30800.0,4.488550716500444,1,dictionary:breach,3,False,51.69925001442312,False,True
5,2184.0,3.3392526340327,1,dictionary:english,1,False,23.502198590705458,False,True
5,6262.0,3.796713063280897,1,dictionary:breach,1,False,23.502198590705458,False,True
6,7953.0,3.9005309824527563,1,dictionary:breach,1,False,19.931568569324174,False,True
8,5615.0,3.7493497605974766,1,dictionary:breach,2,False,37.603517745128734,False,True
5,3014.0,3.4791432479786133,1,dictionary:english,1,False,23.502198590705458,False,True
6,5370.0,3.7299742856995555,1,dictionary:breach,1,False,28.202638308846552,False,True
7,4895.0,3.6897526961391565,1,dictionary:breach,1,False,23.253496664211536,False,True
6,4338.0,3.6372895476781744,1,dictionary:english,1,False,28.202638308846552,False,True
8,6700.0,3.826074802700827,1,dictionary:english,3,False,41.3594000115385,False,True
2,520.0,2.7160033436347994,0,bruteforce,2,False,10.339850002884624,False,True
7,28027.0,4.447576613522923,1,dictionary:breach,2,False,36.18947501009619,False,True
6,5490.0,3.739572344450092,1,dictionary:breach,1,False,28.202638308846552,False,True
10,22200.0,4.346352974450639,1,dictionary:breach,3,False,51.69925001442312,False,True
6,1800.0,3.2552725051033065,1,repeat,1,False,19.931568569324174,False,True
9,5010.0,3.699837725867246,1,dictionary:breach,2,False,42.303957463269825,False,True
6,68439.0,4.8353036551990645,1,dictionary:breach,2,False,31.019550008653873,False,True
5,6335.0,3.80174661921946,1,dictionary:breach,1,False,23.502198590705458,False,True
5,5158.0,3.712481337801919,1,dictionary:breach,1,False,23.502198590705458,False,True
8,10724.0,4.030356805310842,1,dictionary:breach,3,False,41.3594000115385,False,True
10,26708.0,4.426641367561445,1,dictionary:breach,3,False,51.69925001442312,False,True
4,8653.0,3.937166703715033,1,dictionary:breach,1,False,18.801758872564367,False,True
5,8275.0,3.917768002447757,1,dictionary:breach,1,False,23.502198590705458,False,True
7,2320.0,3.3654879848909,1,dictionary:breach,2,False,36.18947501009619,False,True
8,12340.0,4.091315159697223,1,dictionary:breach,3,False,41.3594000115385,False,True
10,8580.0,3.9334872878487057,1,dictionary:breach,3,False,51.69925001442312,False,True
8,16962.0,4.229477058873163,1,dictionary:breach,3,False,41.3594000115385,False,True
10,8213.0,3.9145018228273147,1,dictionary:breach,2,False,47.004397181410916,False,True
7,14995.0,4.175946470095546,1,dictionary:breach,2,False,36.18947501009619,False,True
7,2640.0,3.4216039268698313,1,dictionary:breach,2,False,36.18947501009619,False,True
10,600.0,2.778151250383644,0,dictionary:breach,3,False,51.69925001442312,False,True
6,15502.0,4.190387732552913,1,dictionary:breach,2,False,31.019550008653873,False,True
10,6000.0,3.778151250383644,1,dictionary:breach,3,False,51.69925001442312,False,True
8,6518.0,3.8141143561291257,1,dictionary:breach,2,False,37.603517745128734,False,True
4,935.0,2.9708116108725178,0,dictionary:english,1,False,18.801758872564367,False,True
7,4400.0,3.6434526764861874,1,dictionary:english,2,False,36.18947501009619,False,True
9,2115.0,3.325310371711061,1,dictionary:breach,2,False,42.303957463269825,False,True
6,470.0,2.6720978579357175,0,dictionary:english,1,False,28.202638308846552,False,True
8,5802.0,3.7635777244666455,1,dictionary:breach,2,False,37.603517745128734,False,True
8,7912.0,3.898286278589123,1,dictionary:breach,2,False,26.575424759098897,False,True
7,17759.0,4.249418507235988,1,dictionary:breach,2,False,36.18947501009619,False,True
10,19164.0,4.282486162186108,1,dictionary:breach,3,False,51.69925001442312,False,True
7,4675.0,3.6697816152085365,1,dictionary:breach,1,False,32.90307802698764,False,True
7,16680.0,4.22219604630172,1,dictionary:breach,2,False,36.18947501009619,False,True
7,3540.0,3.549003262025788,1,dictionary:breach,2,False,36.18947501009619,False,True
10,286256.0,5.45675459836832,1,dictionary:breach,4,False,59.54196310386875,False,True
5,3413.0,3.5331362882786395,1,dictionary:english,1,False,23.502198590705458,False,True
7,36624.0,4.563765775330468,1,dictionary:breach,2,False,36.18947501009619,False,True
10,20280.0,4.307067950661299,1,dictionary:breach,2,False,47.004397181410916,False,True
8,594.0,2.773786444981194,0,dictionary:english,3,False,41.3594000115385,False,True
10,3598.0,3.556061159009533,1,dictionary:breach,3,False,51.69925001442312,False,True
7,6746.0,3.8290463368531826,1,dictionary:breach,1,False,32.90307802698764,False,True
4,5905.0,3.7712199019495336,1,dictionary:breach,1,False,18.801758872564367,False,True
8,7327.0,3.864926191539006,1,dictionary:breach,3,False,41.3594000115385,False,True
7,4767.0,3.6782451519270425,1,dictionary:breach,1,False,32.90307802698764,False,True
6,2707.0,3.4324882557705068,1,dictionary:breach,1,False,28.202638308846552,False,True
7,11776.0,4.0709977969934235,1,dictionary:breach,1,False,32.90307802698764,False,True
8,7049.0,3.8481275105678754,1,dictionary:breach,3,False,41.3594000115385,False,True
6,2580.0,3.41161970596323,1,dictionary:english,2,False,31.019550008653873,False,True
8,5805.0,3.763802224074593,1,dictionary:breach,2,False,37.603517745128734,False,True
6,4409.0,3.644340098826323,1,dictionary:english,1,False,28.202638308846552,False,True
7,5116.0,3.7089305358066165,1,dictionary:breach,1,False,32.90307802698764,False,True
9,6740.0,3.82865989653532,1,dictionary:breach,3,False,46.529325012980806,False,True
6,29926.0,4.47604867160061,1,dictionary:breach,2,False,31.019550008653873,False,True
8,13064.0,4.116076171728612,1,dictionary:breach,3,False,41.3594000115385,False,True
8,2672.0,3.4268364538035083,1,dictionary:breach,3,False,41.3594000115385,False,True
10,8000.0,3.9030899869919438,1,dictionary:breach,3,False,51.69925001442312,False,True
7,98581.0,4.993793219299322,1,dictionary:breach,2,False,36.18947501009619,False,True
7,16102.0,4.2068798223063,1,dictionary:breach,1,False,32.90307802698764,False,True
8,5800.0,3.7634279935629373,1,dictionary:breach,3,False,41.3594000115385,False,True
6,5413.0,3.7334380270910614,1,dictionary:breach,1,False,28.202638308846552,False,True
7,33900.0,4.5301996982030825,1,dictionary:breach,2,False,36.18947501009619,False,True
8,21300.0,4.328379603438738,1,dictionary:breach,3,False,41.3594000115385,False,True
6,10463.0,4.019656225319348,1,dictionary:breach,2,False,31.019550008653873,False,True
3,2030.0,3.307496037913213,1,dictionary:breach,1,False,14.101319154423276,False,True
6,3102.0,3.4916417934775863,1,dictionary:breach,1,False,28.202638308846552,False,True
6,22000.0,4.342422680822207,1,dictionary:breach,2,False,31.019550008653873,False,True
5,2535.0,3.4039779636693552,1,dictionary:breach,1,False,23.502198590705458,False,True
9,1985.3617021276598,3.297839640030126,1,spatial,3,False,46.529325012980806,False,True
6,11346.0,4.054842779228683,1,dictionary:breach,1,False,28.202638308846552,False,True
9,15963.0,4.203114513644385,1,dictionary:breach,3,False,46.529325012980806,False,True
9,17006.0,4.230602174740532,1,dictionary:breach,3,False,46.529325012980806,False,True
10,13147.0,4.11882666293329,1,dictionary:breach,4,False,59.54196310386875,False,True
7,21431.0,4.3310424362937825,1,dictionary:breach,2,False,36.18947501009619,False,True
9,6281.0,3.798028793404073,1,dictionary:breach,3,False,46.529325012980806,False,True
7,11400.0,4.056904851336473,1,dictionary:breach,2,False,36.18947501009619,False,True
7,37466.0,4.573637328784807,1,dictionary:breach,2,False,36.18947501009619,False,True
10,9633.0,3.9837615602861653,1,dictionary:breach,2,False,47.004397181410916,False,True
8,9141.0,3.960993708942336,1,dictionary:breach,3,False,41.3594000115385,False,True
6,7993.0,3.9027098129698774,1,dictionary:breach,1,False,19.931568569324174,False,True
8,4584.0,3.661244608959334,1,dictionary:breach,3,False,41.3594000115385,False,True
7,5222.0,3.717836867486926,1,dictionary:breach,1,False,32.90307802698764,False,True
6,5159.0,3.7125655278733087,1,dictionary:breach,1,False,28.202638308846552,False,True
7,24739.0,4.393382140593857,1,dictionary:breach,2,False,36.18947501009619,False,True
6,21624.0,4.334936032690669,1,dictionary:breach,2,False,31.019550008653873,False,True
7,7117.0,3.8522969658269255,1,dictionary:breach,2,False,36.18947501009619,False,True
7,6244.0,3.79546289439038,1,dictionary:breach,1,False,32.90307802698764,False,True
3,1000.0,3.0,1,bruteforce,1,False,9.965784284662087,False,True
7,528.0,2.7226339225338125,0,dictionary:english,1,False,32.90307802698764,False,True
5,15331.0,4.18557048364222,1,dictionary:breach,1,False,23.502198590705458,False,True
7,4944.0,3.6940784620807596,1,dictionary:breach,1,False,32.90307802698764,False,True
8,7299.0,3.863263363650481,1,dictionary:breach,2,False,37.603517745128734,False,True
8,13301.0,4.123884293460008,1,dictionary:breach,3,False,41.3594000115385,False,True
5,4816.0,3.682686478249768,1,dictionary:english,1,False,23.502198590705458,False,True
8,15200.0,4.181843587944773,1,dictionary:breach,3,False,41.3594000115385,False,True
8,15200.0,4.181843587944773,1,dictionary:breach,3,False,41.3594000115385,False,True
6,3105.0,3.492061604512599,1,dictionary:english,1,False,28.202638308846552,False,True
10,18564.0,4.268671559746992,1,dictionary:breach,3,False,51.69925001442312,False,True
7,5054.0,3.7036352375838963,1,dictionary:breach,1,False,32.90307802698764,False,True
6,11243.0,4.050882210664029,1,dictionary:breach,2,False,31.019550008653873,False,True
6,7820.0,3.8932067530598484,1,dictionary:english,2,False,31.019550008653873,False,True
8,14521.0,4.161996525422446,1,dictionary:breach,3,False,41.3594000115385,False,True
6,312.0,2.494154594018443,0,bruteforce,2,False,31.019550008653873,False,True
6,88546.0,4.947168947037501,1,dictionary:breach,2,False,31.019550008653873,False,True
8,7085.0,3.8503398545834795,1,dictionary:breach,2,False,37.603517745128734,False,True
7,680.0,2.8325089127062366,0,dictionary:breach,2,False,36.18947501009619,False,True
11,3274.0,3.5150786750759226,1,dictionary:breach,3,False,56.86917501586544,False,True
7,17660.0,4.24699069924155,1,dictionary:breach,2,False,36.18947501009619,False,True
7,2272.0,3.3564083270389813,1,dictionary:english,1,False,32.90307802698764,False,True
8,1145649648.0,9.059051826005355,3,bruteforce,3,False,41.3594000115385,False,False
6,18167.0,4.259283216189964,1,dictionary:breach,2,False,31.019550008653873,False,True
6,14651.0,4.165867268352944,1,dictionary:breach,2,False,31.019550008653873,False,True
7,18237.0,4.260953398104104,1,dictionary:breach,1,False,32.90307802698764,False,True
10,65151.0,4.813921086067774,1,dictionary:breach,3,False,51.69925001442312,False,True
3,992.6808510638299,2.9968096443661447,0,spatial,1,False,14.101319154423276,False,True
6,6005.0,3.778513011738925,1,dictionary:breach,1,False,19.931568569324174,False,True
6,1800.0,3.2552725051033065,1,repeat,1,False,19.931568569324174,False,True
6,1800.0,3.2552725051033065,1,sequence,1,False,19.931568569324174,False,True
6,441872.0,5.645296482597001,1,dictionary:breach,3,False,36.65114674066901,False,True
8,6199.0,3.792321636351574,1,dictionary:breach,2,False,26.575424759098897,False,True
9,6324.0,3.8009918612601714,1,dictionary:breach,3,False,46.529325012980806,False,True
9,10566.0,4.0239106063509205,1,dictionary:breach,2,False,42.303957463269825,False,True
6,820.0,2.9138138523837167,0,dictionary:eff,1,False,28.202638308846552,False,True
10,132410.0,5.121920785563038,1,dictionary:breach,4,False,59.54196310386875,False,True
10,6782.0,3.8313577854420675,1,dictionary:breach,2,False,47.004397181410916,False,True
9,8650.0,3.9370161074648142,1,dictionary:breach,3,False,46.529325012980806,False,True
6,6895.0,3.8385342705118686,1,dictionary:breach,1,False,28.202638308846552,False,True
6,18400.0,4.264817823009537,1,dictionary:breach,2,False,31.019550008653873,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
12,9.542895666168218e+16,16.979680175649815,4,bruteforce,3,False,56.405276617693104,False,False
7,8360.0,3.9222062774390167,1,dictionary:breach,2,False,36.18947501009619,False,True
8,5109.0,3.7083359026822635,1,dictionary:breach,2,False,37.603517745128734,False,True
8,140.0,2.146128035678238,0,repeat,3,False,41.3594000115385,False,True
8,9400.0,3.973127853599699,1,dictionary:breach,3,False,41.3594000115385,False,True
8,14305.0,4.155487862141282,1,dictionary:breach,3,False,41.3594000115385,False,True
9,1985.3617021276598,3.297839640030126,1,dictionary:breach,3,False,46.529325012980806,False,True
9,18076.0,4.257102332659165,1,dictionary:breach,3,False,46.529325012980806,False,True
6,4789.0,3.680244837042608,1,dictionary:breach,1,False,28.202638308846552,False,True
7,7016.0,3.8460895803579844,1,dictionary:breach,1,False,32.90307802698764,False,True
8,20034.0,4.301767669438015,1,dictionary:breach,3,False,41.3594000115385,False,True
10,27773.0,4.443622794157005,1,dictionary:breach,3,False,51.69925001442312,False,True
9,7348.0,3.866169147633771,1,dictionary:breach,2,False,42.303957463269825,False,True
8,8450.0,3.9268567089496926,1,dictionary:breach,2,False,26.575424759098897,False,True
6,30999.0,4.491347684108892,1,dictionary:breach,2,False,31.019550008653873,False,True
8,5662.0,3.7529698650290846,1,dictionary:breach,2,False,37.603517745128734,False,True
7,19224.0,4.283843757795844,1,dictionary:breach,2,False,36.18947501009619,False,True
7,61308.0,4.787517148729888,1,dictionary:breach,2,False,36.18947501009619,False,True
8,23461.0,4.370346519511228,1,dictionary:breach,3,False,41.3594000115385,False,True
7,26228.0,4.418765174994478,1,dictionary:breach,2,False,36.18947501009619,False,True
10,8530.0,3.9309490311675233,1,dictionary:breach,2,False,33.219280948873624,False,True
6,4133.0,3.6162654052817085,1,dictionary:breach,1,False,28.202638308846552,False,True
7,14706.0,4.1674945616357215,1,dictionary:breach,2,False,36.18947501009619,False,True
4,150.0,2.1760912590556813,0,date,1,False,13.287712379549449,False,True
7,6914.0,3.8397293752063884,1,dictionary:breach,1,False,32.90307802698764,False,True
6,8699.0,3.9394693308435302,1,dictionary:breach,1,False,28.202638308846552,False,True
8,17750.0,4.249198357391113,1,dictionary:breach,3,False,41.3594000115385,False,True
9,17338.0,4.238998998615434,1,dictionary:breach,3,False,46.529325012980806,False,True
7,82716.0,4.917589524541812,1,dictionary:breach,2,False,36.18947501009619,False,True
6,5578.0,3.7464785099300313,1,dictionary:breach,1,False,28.202638308846552,False,True
7,7604.0,3.8810421081934057,1,dictionary:breach,1,False,32.90307802698764,False,True
9,5359.0,3.7290837570436124,1,dictionary:breach,2,False,42.303957463269825,False,True
10,600.0,2.778151250383644,0,dictionary:breach,3,False,51.69925001442312,False,True
6,2000.0,3.3010299956639813,1,repeat,1,False,19.931568569324174,False,True
6,77337.0,4.888387321231802,1,dictionary:breach,2,False,31.019550008653873,False,True
10,6165.0,3.7899330809317506,1,dictionary:breach,2,False,47.004397181410916,False,True
8,11009.0,4.041747871723266,1,dictionary:breach,3,False,41.3594000115385,False,True
6,17845.0,4.25151655229168,1,dictionary:breach,2,False,31.019550008653873,False,True
8,1250.0,3.0969100130080562,1,dictionary:eff,2,False,37.603517745128734,False,True
8,7678.0,3.8852481077813863,1,dictionary:breach,3,False,41.3594000115385,False,True
7,14760.0,4.169086357487023,1,dictionary:breach,2,False,36.18947501009619,False,True
7,44660.0,4.649918718735419,1,dictionary:breach,2,False,36.18947501009619,False,True
6,8030.0,3.9047155452786813,1,dictionary:breach,1,False,28.202638308846552,False,True
8,580.0,2.7634279935629373,0,dictionary:eff,3,False,41.3594000115385,False,True
7,39047.0,4.591587672438799,1,dictionary:breach,2,False,36.18947501009619,False,True
11,6146.0,3.7885925559203595,1,dictionary:breach,3,False,56.86917501586544,False,True
10,25013.0,4.398165783106361,1,dictionary:breach,3,False,51.69925001442312,False,True
9,240.0,2.3802112417116064,0,dictionary:breach,3,False,46.529325012980806,False,True
8,10101.0,4.0043643711077515,1,dictionary:breach,2,False,26.575424759098897,False,True
7,11805.0,4.072065991414746,1,dictionary:breach,1,False,32.90307802698764,False,True
9,14929.0,4.174030718038026,1,dictionary:breach,3,False,46.529325012980806,False,True
6,9905.0,3.9958544798745663,1,dictionary:breach,2,False,31.019550008653873,False,True
7,3340.0,3.523746466811565,1,dictionary:breach,2,False,36.18947501009619,False,True
6,20035.0,4.301789346768719,1,dictionary:breach,2,False,31.019550008653873,False,True
8,9200.0,3.9637878273455556,1,dictionary:breach,3,False,41.3594000115385,False,True
6,14385.0,4.157909866226345,1,dictionary:breach,1,False,28.202638308846552,False,True
10,20651.0,4.314941086692984,1,dictionary:breach,3,False,51.69925001442312,False,True
6,2028.0,3.307067950661299,1,repeat,1,False,28.202638308846552,False,True
7,16106.0,4.206987694756409,1,dictionary:breach,2,False,36.18947501009619,False,True
7,38380.0,4.584104970399453,1,dictionary:eff,2,False,36.18947501009619,False,True
7,1387.0,3.142076461073285,1,dictionary:english,1,False,32.90307802698764,False,True
4,5107.0,3.70816585785554,1,dictionary:breach,1,False,18.801758872564367,False,True
6,5420.0,3.733999286538387,1,dictionary:english,2,False,31.019550008653873,False,True
7,11115.0,4.04590946703501,1,dictionary:breach,1,False,32.90307802698764,False,True
8,95533.0,4.980153416005866,1,dictionary:breach,4,False,48.86819565422535,False,True
4,6688.0,3.8252962644309605,1,dictionary:breach,1,False,18.801758872564367,False,True
10,9352.0,3.9709044981537835,1,dictionary:breach,2,False,47.004397181410916,False,True
6,2510.0,3.399673721481038,1,dictionary:eff,1,False,28.202638308846552,False,True
10,3240.0,3.5105450102066125,1,bruteforce,3,False,51.69925001442312,False,True
8,14990.0,4.175801632848279,1,dictionary:breach,3,False,41.3594000115385,False,True
8,7634.0,3.88275215561308,1,dictionary:breach,3,False,41.3594000115385,False,True
8,14327.0,4.156155260889687,1,dictionary:breach,3,False,41.3594000115385,False,True
7,33940.0,4.5307118379816576,1,dictionary:breach,2,False,36.18947501009619,False,True
7,1540.0,3.187520720836463,1,dictionary:breach,2,False,36.18947501009619,False,True
9,519168000.0,8.715307915973149,3,bruteforce,3,False,46.529325012980806,False,False
6,5382.0,3.7309436934277356,1,dictionary:breach,1,False,28.202638308846552,False,True
6,216.0,2.334453751150931,0,dictionary:english,1,False,28.202638308846552,False,True
9,22150.0,4.345373730559088,1,dictionary:breach,3,False,46.529325012980806,False,True
8,4468.0,3.6501131644435714,1,dictionary:breach,3,False,41.3594000115385,False,True
6,2820.0,3.450249108319361,1,dictionary:breach,2,False,31.019550008653873,False,True
8,5347.0,3.728110184100341,1,dictionary:breach,2,False,37.603517745128734,False,True
8,13943.0,4.144356227368183,1,dictionary:breach,3,False,41.3594000115385,False,True
8,17244.0,4.2366380141818505,1,dictionary:breach,3,False,41.3594000115385,False,True
7,5835.0,3.766040860381389,1,dictionary:breach,1,False,32.90307802698764,False,True
10,15241.0,4.183013463081929,1,dictionary:breach,3,False,51.69925001442312,False,True
9,1567.0,3.1950689964685903,1,dictionary:breach,3,False,46.529325012980806,False,True
7,26052.0,4.415841069502045,1,dictionary:breach,2,False,36.18947501009619,False,True
6,27166.0,4.4340256963562465,1,dictionary:breach,2,False,31.019550008653873,False,True
6,3640.0,3.561101383649056,1,dictionary:breach,2,False,31.019550008653873,False,True
1,33.0,1.5185139398778875,0,bruteforce,1,False,5.044394119358453,False,True
8,11664.0,4.0668475109739,1,dictionary:breach,3,False,41.3594000115385,False,True
9,4370.0,3.640481436970422,1,dictionary:breach,3,False,46.529325012980806,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
8,160.0,2.204119982655925,0,dictionary:breach,3,False,41.3594000115385,False,True
8,17728.0,4.248659743048336,1,dictionary:breach,3,False,41.3594000115385,False,True
10,8240.0,3.9159272116971158,1,dictionary:breach,3,False,51.69925001442312,False,True
7,44970.0,4.652922887567942,1,dictionary:breach,2,False,36.18947501009619,False,True
9,7456.0,3.872505899345925,1,dictionary:breach,3,False,46.529325012980806,False,True
6,7384.0,3.8682916880178557,1,dictionary:breach,1,False,28.202638308846552,False,True
7,16686.0,4.222352239247804,1,dictionary:breach,1,False,32.90307802698764,False,True
8,5301.0,3.7243578042264263,1,dictionary:breach,3,False,41.3594000115385,False,True
11,8072765572608.0,12.90702234106251,4,bruteforce,3,False,64.70907354298026,True,False
8,4709.0,3.6729286904427227,1,dictionary:breach,2,False,37.603517745128734,False,True
9,15205.0,4.181986424480151,1,dictionary:breach,3,False,46.529325012980806,False,True
6,23307.0,4.367486376167787,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4211.0,3.6243852414202653,1,dictionary:breach,1,False,28.202638308846552,False,True
6,14677.0,4.166637294231805,1,dictionary:breach,1,False,28.202638308846552,False,True
7,28152.0,4.449509253827135,1,dictionary:breach,2,False,36.18947501009619,False,True
8,13242.0,4.121953583545299,1,dictionary:breach,3,False,41.3594000115385,False,True
6,4611.0,3.663795122219408,1,dictionary:breach,1,False,28.202638308846552,False,True
7,15114.0,4.179379417881757,1,dictionary:breach,1,False,32.90307802698764,False,True
9,176623.0,5.247047257127633,1,dictionary:breach,3,False,52.94378744425657,False,True
7,10460.0,4.019531684531255,1,dictionary:english,2,False,36.18947501009619,False,True
7,6694.0,3.825685708021759,1,dictionary:breach,1,False,32.90307802698764,False,True
8,2160.0,3.334453751150931,1,bruteforce,3,False,41.3594000115385,False,True
8,11668.0,4.066996420449695,1,dictionary:breach,2,False,26.575424759098897,False,True
7,4460.0,3.649334858712142,1,dictionary:breach,1,False,32.90307802698764,False,True
6,18953.0,4.277677962606254,1,dictionary:breach,2,False,31.019550008653873,False,True
6,10389.0,4.016573746269123,1,dictionary:breach,1,False,28.202638308846552,False,True
3,1873.0,3.2725377773752373,1,dictionary:breach,1,False,14.101319154423276,False,True
8,6134.0,3.787743771646467,1,dictionary:breach,3,False,41.3594000115385,False,True
4,2152.0,3.3328422669943514,1,dictionary:english,1,False,18.801758872564367,False,True
6,4339.0,3.637389650129212,1,dictionary:breach,1,False,28.202638308846552,False,True
8,18195.0,4.259952059922255,1,dictionary:breach,3,False,41.3594000115385,False,True
7,30205.0,4.480078840065485,1,dictionary:breach,2,False,36.18947501009619,False,True
8,9462.0,3.975982943712547,1,dictionary:breach,2,False,26.575424759098897,False,True
9,15081.0,4.1784301399477375,1,dictionary:breach,2,False,42.303957463269825,False,True
9,18890.0,4.2762319579218335,1,dictionary:breach,3,False,46.529325012980806,False,True
9,600.0,2.778151250383644,0,dictionary:breach,3,False,46.529325012980806,False,True
7,12858.0,4.1091734214254725,1,dictionary:breach,1,False,32.90307802698764,False,True
8,5568.0,3.745699226602506,1,dictionary:breach,2,False,37.603517745128734,False,True
10,3240.0,3.5105450102066125,1,dictionary:breach,3,False,51.69925001442312,False,True
8,28698.0,4.4578516312556085,1,dictionary:breach,3,False,41.3594000115385,False,True
8,5854.0,3.7674527180977737,1,dictionary:breach,2,False,37.603517745128734,False,True
6,5718.0,3.75724415102197,1,dictionary:breach,1,False,28.202638308846552,False,True
6,20286.0,4.3071964211494125,1,dictionary:breach,2,False,31.019550008653873,False,True
10,26384.0,4.421340638300444,1,dictionary:breach,3,False,51.69925001442312,False,True
7,1660.0,3.2201080880400554,1,dictionary:breach,2,False,36.18947501009619,False,True
5,5137.0,3.7107095657243376,1,dictionary:breach,1,False,23.502198590705458,False,True
12,7945.0,3.9000939015433986,1,dictionary:breach,3,False,39.86313713864835,False,True
10,13256.0,4.122412495411281,1,dictionary:breach,3,False,51.69925001442312,False,True
8,43061.0,4.634084111168822,1,dictionary:breach,3,False,41.3594000115385,False,True
7,12380.0,4.0927206446841,1,dictionary:breach,2,False,36.18947501009619,False,True
6,531.0,2.725094521081469,0,dictionary:eff,1,False,28.202638308846552,False,True
6,18639.0,4.270422608332778,1,dictionary:breach,1,False,28.202638308846552,False,True
7,6796.0,3.832253370197008,1,dictionary:english,1,False,32.90307802698764,False,True
9,45.0,1.6532125137753437,0,repeat,2,False,42.303957463269825,False,True
3,15.0,1.1760912590556813,0,dictionary:english,1,False,14.101319154423276,False,True
6,13597.0,4.133443097549098,1,dictionary:breach,1,False,28.202638308846552,False,True
8,125.0,2.0969100130080567,0,dictionary:eff,2,False,37.603517745128734,False,True
14,1097555184.0,9.040426365364441,3,repeat,4,False,82.35700269106579,True,False
6,14837.0,4.171346096687178,1,dictionary:breach,2,False,31.019550008653873,False,True
5,3523.0,3.5469126431812428,1,dictionary:breach,1,False,23.502198590705458,False,True
8,16576.0,4.219479738065139,1,dictionary:breach,3,False,41.3594000115385,False,True
6,9953.0,3.9979540040694035,1,dictionary:breach,1,False,28.202638308846552,False,True
8,3787.0,3.5782953051208266,1,dictionary:eff,2,False,37.603517745128734,False,True
7,5653.0,3.752278985460119,1,dictionary:breach,1,False,32.90307802698764,False,True
7,52114.0,4.716954408635146,1,dictionary:breach,2,False,36.18947501009619,False,True
16,4028.0,3.6050894618815805,1,dictionary:breach,4,False,82.718800023077,True,True
9,57899.0,4.762671062894408,1,dictionary:breach,3,False,46.529325012980806,False,True
7,7334.0,3.8653409056245844,1,dictionary:breach,1,False,32.90307802698764,False,True
